STATE,STATENAME,ST_CASE,CRASHRF,CRASHRFNAME
26,Michigan,260533,0,None
26,Michigan,260534,999,Reported as Unknown
26,Michigan,260535,0,None
26,Michigan,260536,999,Reported as Unknown
26,Michigan,260537,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260538,0,None
26,Michigan,260539,0,None
26,Michigan,260540,0,None
26,Michigan,260541,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260542,0,None
26,Michigan,260543,0,None
26,Michigan,260544,0,None
26,Michigan,260545,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260546,0,None
26,Michigan,260547,0,None
26,Michigan,260548,0,None
26,Michigan,260549,0,None
26,Michigan,260550,0,None
26,Michigan,260551,0,None
26,Michigan,260552,999,Reported as Unknown
26,Michigan,260553,0,None
26,Michigan,260554,0,None
26,Michigan,260555,0,None
26,Michigan,260556,0,None
26,Michigan,260557,0,None
26,Michigan,260558,0,None
26,Michigan,260559,0,None
26,Michigan,260560,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260561,0,None
26,Michigan,260562,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260563,0,None
26,Michigan,260564,0,None
26,Michigan,260565,999,Reported as Unknown
26,Michigan,260566,0,None
26,Michigan,260567,0,None
26,Michigan,260568,0,None
26,Michigan,260569,999,Reported as Unknown
26,Michigan,260570,999,Reported as Unknown
26,Michigan,260571,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260572,0,None
26,Michigan,260573,0,None
26,Michigan,260574,0,None
26,Michigan,260575,3,Other Maintenance or Construction-Created Condition
26,Michigan,260575,2,Shoulder Design or Condition
26,Michigan,260576,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260577,999,Reported as Unknown
26,Michigan,260578,0,None
26,Michigan,260579,0,None
26,Michigan,260580,0,None
26,Michigan,260581,999,Reported as Unknown
26,Michigan,260582,999,Reported as Unknown
26,Michigan,260583,26,Prior Non-Recurring Incident
26,Michigan,260584,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260585,0,None
26,Michigan,260586,0,None
26,Michigan,260587,0,None
26,Michigan,260588,0,None
26,Michigan,260589,0,None
26,Michigan,260590,999,Reported as Unknown
26,Michigan,260591,0,None
26,Michigan,260592,0,None
26,Michigan,260593,999,Reported as Unknown
26,Michigan,260594,20,Police Pursuit Involved
26,Michigan,260595,15,"Non-occupant struck by falling cargo, or something that came loose from, or something that was set in motion by a vehicle"
26,Michigan,260596,0,None
26,Michigan,260597,0,None
26,Michigan,260598,999,Reported as Unknown
26,Michigan,260599,999,Reported as Unknown
26,Michigan,260600,0,None
26,Michigan,260601,999,Reported as Unknown
26,Michigan,260602,0,None
26,Michigan,260603,0,None
26,Michigan,260604,999,Reported as Unknown
26,Michigan,260605,0,None
26,Michigan,260606,0,None
26,Michigan,260607,999,Reported as Unknown
26,Michigan,260608,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260609,0,None
26,Michigan,260610,999,Reported as Unknown
26,Michigan,260611,999,Reported as Unknown
26,Michigan,260612,0,None
26,Michigan,260613,0,None
26,Michigan,260614,0,None
26,Michigan,260615,0,None
26,Michigan,260616,0,None
26,Michigan,260617,28,Regular Congestion
26,Michigan,260618,999,Reported as Unknown
26,Michigan,260619,999,Reported as Unknown
26,Michigan,260620,0,None
26,Michigan,260621,0,None
26,Michigan,260622,0,None
26,Michigan,260623,0,None
26,Michigan,260624,26,Prior Non-Recurring Incident
26,Michigan,260625,0,None
26,Michigan,260626,0,None
26,Michigan,260627,0,None
26,Michigan,260628,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260629,0,None
26,Michigan,260630,0,None
26,Michigan,260631,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260632,0,None
26,Michigan,260633,0,None
26,Michigan,260634,0,None
26,Michigan,260636,0,None
26,Michigan,260637,0,None
26,Michigan,260638,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
26,Michigan,260639,26,Prior Non-Recurring Incident
26,Michigan,260640,0,None
26,Michigan,260641,20,Police Pursuit Involved
26,Michigan,260642,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260643,28,Regular Congestion
26,Michigan,260644,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260645,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
26,Michigan,260646,0,None
26,Michigan,260647,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260648,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260649,0,None
26,Michigan,260650,23,Indication of a Stalled/Disabled Vehicle
26,Michigan,260651,0,None
26,Michigan,260652,0,None
26,Michigan,260653,0,None
26,Michigan,260654,999,Reported as Unknown
26,Michigan,260655,0,None
26,Michigan,260656,0,None
26,Michigan,260657,0,None
26,Michigan,260658,0,None
26,Michigan,260659,999,Reported as Unknown
26,Michigan,260660,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
26,Michigan,260661,999,Reported as Unknown
26,Michigan,260662,0,None
26,Michigan,260663,0,None
26,Michigan,260664,0,None
26,Michigan,260665,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260666,0,None
26,Michigan,260667,0,None
26,Michigan,260668,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260669,0,None
26,Michigan,260670,0,None
26,Michigan,260671,0,None
26,Michigan,260672,0,None
26,Michigan,260673,999,Reported as Unknown
26,Michigan,260674,0,None
26,Michigan,260675,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260676,0,None
26,Michigan,260677,0,None
26,Michigan,260678,999,Reported as Unknown
26,Michigan,260679,0,None
26,Michigan,260680,0,None
26,Michigan,260681,0,None
26,Michigan,260682,0,None
26,Michigan,260683,0,None
26,Michigan,260684,0,None
26,Michigan,260685,0,None
26,Michigan,260686,0,None
26,Michigan,260687,28,Regular Congestion
26,Michigan,260688,20,Police Pursuit Involved
26,Michigan,260689,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260690,0,None
26,Michigan,260691,999,Reported as Unknown
26,Michigan,260692,0,None
26,Michigan,260693,0,None
26,Michigan,260694,0,None
26,Michigan,260695,19,Recent/Previous Crash scene Nearby
26,Michigan,260696,999,Reported as Unknown
26,Michigan,260697,0,None
26,Michigan,260698,999,Reported as Unknown
26,Michigan,260699,0,None
26,Michigan,260700,0,None
26,Michigan,260701,0,None
26,Michigan,260702,999,Reported as Unknown
26,Michigan,260703,0,None
26,Michigan,260704,19,Recent/Previous Crash scene Nearby
26,Michigan,260704,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
26,Michigan,260705,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260706,0,None
26,Michigan,260707,0,None
26,Michigan,260708,0,None
26,Michigan,260709,999,Reported as Unknown
26,Michigan,260710,0,None
26,Michigan,260711,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260712,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260713,0,None
26,Michigan,260714,999,Reported as Unknown
26,Michigan,260715,19,Recent/Previous Crash scene Nearby
26,Michigan,260716,0,None
26,Michigan,260717,0,None
26,Michigan,260718,0,None
26,Michigan,260719,999,Reported as Unknown
26,Michigan,260720,0,None
26,Michigan,260721,0,None
26,Michigan,260722,999,Reported as Unknown
26,Michigan,260723,999,Reported as Unknown
26,Michigan,260724,0,None
26,Michigan,260725,0,None
26,Michigan,260726,0,None
26,Michigan,260727,999,Reported as Unknown
26,Michigan,260728,2,Shoulder Design or Condition
26,Michigan,260729,0,None
26,Michigan,260730,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260731,23,Indication of a Stalled/Disabled Vehicle
26,Michigan,260731,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260732,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260733,0,None
26,Michigan,260734,999,Reported as Unknown
26,Michigan,260735,23,Indication of a Stalled/Disabled Vehicle
26,Michigan,260735,15,"Non-occupant struck by falling cargo, or something that came loose from, or something that was set in motion by a vehicle"
26,Michigan,260735,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
26,Michigan,260736,0,None
26,Michigan,260737,0,None
26,Michigan,260738,0,None
26,Michigan,260739,0,None
26,Michigan,260740,0,None
26,Michigan,260741,0,None
26,Michigan,260742,0,None
26,Michigan,260743,0,None
26,Michigan,260744,0,None
26,Michigan,260745,0,None
26,Michigan,260746,0,None
26,Michigan,260747,999,Reported as Unknown
26,Michigan,260748,0,None
26,Michigan,260749,999,Reported as Unknown
26,Michigan,260750,23,Indication of a Stalled/Disabled Vehicle
26,Michigan,260750,15,"Non-occupant struck by falling cargo, or something that came loose from, or something that was set in motion by a vehicle"
26,Michigan,260751,0,None
26,Michigan,260752,0,None
26,Michigan,260753,0,None
26,Michigan,260754,0,None
26,Michigan,260755,0,None
26,Michigan,260756,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260757,0,None
26,Michigan,260758,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260759,0,None
26,Michigan,260760,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260761,0,None
26,Michigan,260762,999,Reported as Unknown
26,Michigan,260763,0,None
26,Michigan,260764,0,None
26,Michigan,260765,0,None
26,Michigan,260766,0,None
26,Michigan,260767,0,None
26,Michigan,260768,999,Reported as Unknown
26,Michigan,260769,3,Other Maintenance or Construction-Created Condition
26,Michigan,260770,0,None
26,Michigan,260771,0,None
26,Michigan,260772,0,None
26,Michigan,260773,999,Reported as Unknown
26,Michigan,260774,999,Reported as Unknown
26,Michigan,260775,999,Reported as Unknown
26,Michigan,260776,0,None
26,Michigan,260777,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260778,999,Reported as Unknown
26,Michigan,260779,0,None
26,Michigan,260780,0,None
26,Michigan,260781,999,Reported as Unknown
26,Michigan,260782,0,None
26,Michigan,260783,0,None
26,Michigan,260784,999,Reported as Unknown
26,Michigan,260785,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
26,Michigan,260786,0,None
26,Michigan,260787,0,None
26,Michigan,260788,999,Reported as Unknown
26,Michigan,260789,999,Reported as Unknown
26,Michigan,260790,0,None
26,Michigan,260791,0,None
26,Michigan,260792,0,None
26,Michigan,260793,999,Reported as Unknown
26,Michigan,260794,0,None
26,Michigan,260795,999,Reported as Unknown
26,Michigan,260796,0,None
26,Michigan,260797,0,None
26,Michigan,260798,0,None
26,Michigan,260799,0,None
26,Michigan,260800,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260801,0,None
26,Michigan,260802,999,Reported as Unknown
26,Michigan,260803,0,None
26,Michigan,260804,0,None
26,Michigan,260805,999,Reported as Unknown
26,Michigan,260806,999,Reported as Unknown
26,Michigan,260807,0,None
26,Michigan,260808,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260809,0,None
26,Michigan,260810,999,Reported as Unknown
26,Michigan,260811,999,Reported as Unknown
26,Michigan,260812,0,None
26,Michigan,260813,0,None
26,Michigan,260814,0,None
26,Michigan,260815,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260816,999,Reported as Unknown
26,Michigan,260817,0,None
26,Michigan,260818,999,Reported as Unknown
26,Michigan,260819,0,None
26,Michigan,260820,999,Reported as Unknown
26,Michigan,260821,0,None
26,Michigan,260822,0,None
26,Michigan,260823,28,Regular Congestion
26,Michigan,260824,0,None
26,Michigan,260825,0,None
26,Michigan,260826,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260827,0,None
26,Michigan,260828,0,None
26,Michigan,260829,0,None
26,Michigan,260830,999,Reported as Unknown
26,Michigan,260831,0,None
26,Michigan,260832,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260833,0,None
26,Michigan,260834,999,Reported as Unknown
26,Michigan,260835,0,None
26,Michigan,260836,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260837,999,Reported as Unknown
26,Michigan,260838,0,None
26,Michigan,260839,0,None
26,Michigan,260840,0,None
26,Michigan,260841,0,None
26,Michigan,260842,0,None
26,Michigan,260843,0,None
26,Michigan,260844,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260845,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260846,0,None
26,Michigan,260847,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260848,999,Reported as Unknown
26,Michigan,260849,0,None
26,Michigan,260851,0,None
26,Michigan,260852,0,None
26,Michigan,260853,999,Reported as Unknown
26,Michigan,260854,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260855,0,None
26,Michigan,260856,0,None
26,Michigan,260857,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260858,999,Reported as Unknown
26,Michigan,260859,999,Reported as Unknown
26,Michigan,260860,0,None
26,Michigan,260861,999,Reported as Unknown
26,Michigan,260862,0,None
26,Michigan,260863,0,None
26,Michigan,260864,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260865,31,Related to a Bus Stop
26,Michigan,260866,999,Reported as Unknown
26,Michigan,260867,0,None
26,Michigan,260868,0,None
26,Michigan,260869,0,None
26,Michigan,260870,0,None
26,Michigan,260871,0,None
26,Michigan,260872,27,Backup Due to Prior Crash
26,Michigan,260872,19,Recent/Previous Crash scene Nearby
26,Michigan,260873,20,Police Pursuit Involved
26,Michigan,260874,0,None
26,Michigan,260875,0,None
26,Michigan,260876,0,None
26,Michigan,260877,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260878,0,None
26,Michigan,260879,28,Regular Congestion
26,Michigan,260880,23,Indication of a Stalled/Disabled Vehicle
26,Michigan,260881,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260882,0,None
26,Michigan,260883,0,None
26,Michigan,260884,999,Reported as Unknown
26,Michigan,260885,0,None
26,Michigan,260886,999,Reported as Unknown
26,Michigan,260887,999,Reported as Unknown
26,Michigan,260888,0,None
26,Michigan,260889,0,None
26,Michigan,260890,0,None
26,Michigan,260891,0,None
26,Michigan,260892,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260893,0,None
26,Michigan,260894,0,None
26,Michigan,260895,0,None
26,Michigan,260896,0,None
26,Michigan,260897,999,Reported as Unknown
26,Michigan,260898,0,None
26,Michigan,260899,999,Reported as Unknown
26,Michigan,260900,19,Recent/Previous Crash scene Nearby
26,Michigan,260901,999,Reported as Unknown
26,Michigan,260902,0,None
26,Michigan,260903,999,Reported as Unknown
26,Michigan,260904,999,Reported as Unknown
26,Michigan,260905,999,Reported as Unknown
26,Michigan,260906,0,None
26,Michigan,260907,0,None
26,Michigan,260908,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260909,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260910,0,None
26,Michigan,260911,999,Reported as Unknown
26,Michigan,260912,0,None
26,Michigan,260913,999,Reported as Unknown
26,Michigan,260914,0,None
26,Michigan,260915,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260916,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260917,19,Recent/Previous Crash scene Nearby
26,Michigan,260918,0,None
26,Michigan,260919,999,Reported as Unknown
26,Michigan,260920,999,Reported as Unknown
26,Michigan,260921,999,Reported as Unknown
26,Michigan,260922,0,None
26,Michigan,260923,19,Recent/Previous Crash scene Nearby
26,Michigan,260924,0,None
26,Michigan,260925,999,Reported as Unknown
26,Michigan,260926,0,None
26,Michigan,260927,999,Reported as Unknown
26,Michigan,260928,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260929,0,None
26,Michigan,260930,0,None
26,Michigan,260931,0,None
26,Michigan,260932,999,Reported as Unknown
26,Michigan,260933,0,None
26,Michigan,260934,999,Reported as Unknown
26,Michigan,260935,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260936,0,None
26,Michigan,260937,0,None
26,Michigan,260938,0,None
26,Michigan,260939,0,None
26,Michigan,260940,999,Reported as Unknown
26,Michigan,260941,0,None
26,Michigan,260942,0,None
26,Michigan,260943,999,Reported as Unknown
26,Michigan,260944,999,Reported as Unknown
26,Michigan,260945,0,None
26,Michigan,260946,0,None
26,Michigan,260947,999,Reported as Unknown
26,Michigan,260948,999,Reported as Unknown
26,Michigan,260949,0,None
26,Michigan,260950,0,None
26,Michigan,260951,0,None
26,Michigan,260952,0,None
26,Michigan,260953,0,None
26,Michigan,260954,28,Regular Congestion
26,Michigan,260955,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260956,999,Reported as Unknown
26,Michigan,260957,0,None
26,Michigan,260958,0,None
26,Michigan,260959,0,None
26,Michigan,260960,0,None
26,Michigan,260961,999,Reported as Unknown
26,Michigan,260962,0,None
26,Michigan,260963,0,None
26,Michigan,260964,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260965,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260966,0,None
26,Michigan,260967,0,None
26,Michigan,260968,0,None
26,Michigan,260969,0,None
26,Michigan,260970,0,None
26,Michigan,260971,999,Reported as Unknown
26,Michigan,260972,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260973,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
26,Michigan,260974,999,Reported as Unknown
26,Michigan,260975,0,None
26,Michigan,260976,0,None
26,Michigan,260977,0,None
26,Michigan,260978,0,None
26,Michigan,260979,999,Reported as Unknown
26,Michigan,260980,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260981,999,Reported as Unknown
26,Michigan,260982,0,None
26,Michigan,260983,0,None
26,Michigan,260984,0,None
26,Michigan,260985,0,None
26,Michigan,260986,0,None
26,Michigan,260987,19,Recent/Previous Crash scene Nearby
26,Michigan,260988,999,Reported as Unknown
26,Michigan,260989,0,None
26,Michigan,260990,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,260991,999,Reported as Unknown
26,Michigan,260992,0,None
26,Michigan,260993,999,Reported as Unknown
26,Michigan,260994,999,Reported as Unknown
26,Michigan,260995,999,Reported as Unknown
26,Michigan,260996,28,Regular Congestion
26,Michigan,260997,0,None
26,Michigan,260998,999,Reported as Unknown
26,Michigan,260999,0,None
26,Michigan,261000,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,261002,0,None
26,Michigan,261003,0,None
26,Michigan,261004,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,261005,0,None
26,Michigan,261006,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,261007,999,Reported as Unknown
26,Michigan,261008,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
26,Michigan,261009,999,Reported as Unknown
26,Michigan,261010,999,Reported as Unknown
26,Michigan,261011,0,None
26,Michigan,261012,999,Reported as Unknown
26,Michigan,261013,999,Reported as Unknown
26,Michigan,261014,0,None
26,Michigan,261015,0,None
26,Michigan,261016,0,None
26,Michigan,261017,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
27,Minnesota,270001,0,None
27,Minnesota,270002,0,None
27,Minnesota,270003,0,None
27,Minnesota,270004,0,None
27,Minnesota,270005,0,None
27,Minnesota,270006,0,None
27,Minnesota,270007,0,None
27,Minnesota,270008,23,Indication of a Stalled/Disabled Vehicle
27,Minnesota,270008,19,Recent/Previous Crash scene Nearby
27,Minnesota,270009,0,None
27,Minnesota,270010,0,None
27,Minnesota,270011,0,None
27,Minnesota,270013,0,None
27,Minnesota,270014,0,None
27,Minnesota,270015,0,None
27,Minnesota,270016,0,None
27,Minnesota,270017,0,None
27,Minnesota,270018,0,None
27,Minnesota,270019,0,None
27,Minnesota,270020,23,Indication of a Stalled/Disabled Vehicle
27,Minnesota,270021,0,None
27,Minnesota,270022,0,None
27,Minnesota,270023,0,None
27,Minnesota,270024,0,None
27,Minnesota,270025,0,None
27,Minnesota,270026,0,None
27,Minnesota,270027,0,None
27,Minnesota,270028,0,None
27,Minnesota,270029,0,None
27,Minnesota,270031,0,None
27,Minnesota,270032,0,None
27,Minnesota,270033,0,None
27,Minnesota,270034,0,None
27,Minnesota,270035,0,None
27,Minnesota,270036,0,None
27,Minnesota,270037,0,None
27,Minnesota,270038,0,None
27,Minnesota,270039,0,None
27,Minnesota,270040,0,None
27,Minnesota,270041,0,None
27,Minnesota,270042,0,None
27,Minnesota,270043,0,None
27,Minnesota,270044,0,None
27,Minnesota,270045,0,None
27,Minnesota,270046,0,None
27,Minnesota,270047,0,None
27,Minnesota,270048,0,None
27,Minnesota,270049,0,None
27,Minnesota,270050,0,None
27,Minnesota,270051,0,None
27,Minnesota,270052,0,None
27,Minnesota,270053,0,None
27,Minnesota,270054,0,None
27,Minnesota,270055,0,None
27,Minnesota,270057,0,None
27,Minnesota,270059,0,None
27,Minnesota,270060,0,None
27,Minnesota,270061,0,None
27,Minnesota,270062,0,None
27,Minnesota,270063,0,None
27,Minnesota,270064,0,None
27,Minnesota,270065,0,None
27,Minnesota,270066,0,None
27,Minnesota,270067,0,None
27,Minnesota,270068,0,None
27,Minnesota,270069,0,None
27,Minnesota,270070,0,None
27,Minnesota,270071,0,None
27,Minnesota,270072,0,None
27,Minnesota,270073,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
27,Minnesota,270074,0,None
27,Minnesota,270075,0,None
27,Minnesota,270076,0,None
27,Minnesota,270077,0,None
27,Minnesota,270078,20,Police Pursuit Involved
27,Minnesota,270079,0,None
27,Minnesota,270080,0,None
27,Minnesota,270081,19,Recent/Previous Crash scene Nearby
27,Minnesota,270082,0,None
27,Minnesota,270083,0,None
27,Minnesota,270084,0,None
27,Minnesota,270085,0,None
27,Minnesota,270086,0,None
27,Minnesota,270087,0,None
27,Minnesota,270088,0,None
27,Minnesota,270089,0,None
27,Minnesota,270090,0,None
27,Minnesota,270091,0,None
27,Minnesota,270092,0,None
27,Minnesota,270093,0,None
27,Minnesota,270094,0,None
27,Minnesota,270095,0,None
27,Minnesota,270096,0,None
27,Minnesota,270097,0,None
27,Minnesota,270098,0,None
27,Minnesota,270099,0,None
27,Minnesota,270100,0,None
27,Minnesota,270101,0,None
27,Minnesota,270102,0,None
27,Minnesota,270103,0,None
27,Minnesota,270104,0,None
27,Minnesota,270105,0,None
27,Minnesota,270106,0,None
27,Minnesota,270107,0,None
27,Minnesota,270108,0,None
27,Minnesota,270109,0,None
27,Minnesota,270110,0,None
27,Minnesota,270111,0,None
27,Minnesota,270112,0,None
27,Minnesota,270113,0,None
27,Minnesota,270114,0,None
27,Minnesota,270115,0,None
27,Minnesota,270116,0,None
27,Minnesota,270117,0,None
27,Minnesota,270118,0,None
27,Minnesota,270119,0,None
27,Minnesota,270120,0,None
27,Minnesota,270121,0,None
27,Minnesota,270122,0,None
27,Minnesota,270123,0,None
27,Minnesota,270124,0,None
27,Minnesota,270125,0,None
27,Minnesota,270126,0,None
27,Minnesota,270127,0,None
27,Minnesota,270128,0,None
27,Minnesota,270129,0,None
27,Minnesota,270130,0,None
27,Minnesota,270132,0,None
27,Minnesota,270133,0,None
27,Minnesota,270134,0,None
27,Minnesota,270135,0,None
27,Minnesota,270136,0,None
27,Minnesota,270137,0,None
27,Minnesota,270138,0,None
27,Minnesota,270139,0,None
27,Minnesota,270140,0,None
27,Minnesota,270141,0,None
27,Minnesota,270142,0,None
27,Minnesota,270143,0,None
27,Minnesota,270144,0,None
27,Minnesota,270145,0,None
27,Minnesota,270146,0,None
27,Minnesota,270147,0,None
27,Minnesota,270148,0,None
27,Minnesota,270149,23,Indication of a Stalled/Disabled Vehicle
27,Minnesota,270150,0,None
27,Minnesota,270151,0,None
27,Minnesota,270152,0,None
27,Minnesota,270153,0,None
27,Minnesota,270154,0,None
27,Minnesota,270155,0,None
27,Minnesota,270156,0,None
27,Minnesota,270157,0,None
27,Minnesota,270158,0,None
27,Minnesota,270159,0,None
27,Minnesota,270160,0,None
27,Minnesota,270161,0,None
27,Minnesota,270163,0,None
27,Minnesota,270164,0,None
27,Minnesota,270165,0,None
27,Minnesota,270166,0,None
27,Minnesota,270167,0,None
27,Minnesota,270168,0,None
27,Minnesota,270169,0,None
27,Minnesota,270170,0,None
27,Minnesota,270171,0,None
27,Minnesota,270172,0,None
27,Minnesota,270173,0,None
27,Minnesota,270174,0,None
27,Minnesota,270175,0,None
27,Minnesota,270176,0,None
27,Minnesota,270177,0,None
27,Minnesota,270178,0,None
27,Minnesota,270179,0,None
27,Minnesota,270180,0,None
27,Minnesota,270181,0,None
27,Minnesota,270182,0,None
27,Minnesota,270183,0,None
27,Minnesota,270184,0,None
27,Minnesota,270185,0,None
27,Minnesota,270186,0,None
27,Minnesota,270187,0,None
27,Minnesota,270188,0,None
27,Minnesota,270189,0,None
27,Minnesota,270190,0,None
27,Minnesota,270191,20,Police Pursuit Involved
27,Minnesota,270192,0,None
27,Minnesota,270193,0,None
27,Minnesota,270194,0,None
27,Minnesota,270195,0,None
27,Minnesota,270196,0,None
27,Minnesota,270197,0,None
27,Minnesota,270198,0,None
27,Minnesota,270199,0,None
27,Minnesota,270200,0,None
27,Minnesota,270201,0,None
27,Minnesota,270202,0,None
27,Minnesota,270203,0,None
27,Minnesota,270204,0,None
27,Minnesota,270205,0,None
27,Minnesota,270206,0,None
27,Minnesota,270207,0,None
27,Minnesota,270208,0,None
27,Minnesota,270209,0,None
27,Minnesota,270210,0,None
27,Minnesota,270211,0,None
27,Minnesota,270212,0,None
27,Minnesota,270213,0,None
27,Minnesota,270214,0,None
27,Minnesota,270215,0,None
27,Minnesota,270216,20,Police Pursuit Involved
27,Minnesota,270217,0,None
27,Minnesota,270218,0,None
27,Minnesota,270219,0,None
27,Minnesota,270220,0,None
27,Minnesota,270221,0,None
27,Minnesota,270222,0,None
27,Minnesota,270223,0,None
27,Minnesota,270224,0,None
27,Minnesota,270225,0,None
27,Minnesota,270226,0,None
27,Minnesota,270227,0,None
27,Minnesota,270228,0,None
27,Minnesota,270229,0,None
